142, 6682
144, 9160
145, 1537
145, 1877
145, 792
145, 5253
145, 350
145, 3863
145, 3672
145, 6658
145, 1602
145, 7319
145, 4989
145, 477
146, 3566
146, 7485
146, 8492
146, 719
146, 941
147, 7254
148, 2825
149, 6646
151, 5923
151, 8153
152, 5921
152, 5056
154, 862
154, 1719
155, 1877
155, 477
156, 1634
157, 174
157, 509
157, 533
157, 5166
157, 5125
157, 8046
157, 4874
157, 1877
157, 795
157, 1453
157, 1153
157, 6091
157, 1671
157, 8984
157, 1523
157, 823
158, 625
159, 698
160, 5017
161, 2205
162, 855
163, 720
163, 7999
164, 379
165, 5258
166, 1280
167, 6017
167, 2215
167, 7999
168, 883
168, 104
168, 5586
168, 8551
168, 1495
168, 398
168, 5180
168, 399
169, 6091
169, 4390
170, 5586
170, 5992
170, 7381
170, 1600
170, 8362
170, 8378
170, 6495
171, 2247
172, 954
172, 3961
172, 3043
173, 3723
173, 924
174, 1084
174, 7890
174, 5641
174, 1039
174, 643
174, 8790
174, 1199
175, 153
176, 862
176, 1901
176, 5455
177, 325
177, 5678
177, 4035
177, 5475
177, 8731
177, 9883
177, 1936
177, 5250
177, 3823
177, 176
178, 3656
179, 901
179, 1186
179, 480
179, 844
179, 4298
180, 214
181, 3100
182, 226
182, 6275
183, 1467
185, 7540
186, 2707
186, 6754
186, 2031
186, 819
187, 7017
188, 9109
189, 644
190, 3940
191, 493
191, 4502
191, 6421
191, 7540
191, 1114
191, 709
191, 817
191, 2315
191, 604
191, 6690
191, 1602
191, 1073
191, 6045
191, 3688
191, 98
191, 8737
191, 6682
191, 6725
191, 7541
191, 2707
191, 3117
191, 7808
191, 6108
191, 5368
191, 6992
191, 7096
191, 5991
191, 157
191, 9259
191, 7555
191, 481
191, 4337
191, 6245
191, 9802
191, 2914
191, 3414
191, 2775
192, 5017
192, 3831
192, 7095
193, 1467
193, 1902
193, 3443
193, 6585
193, 3919
193, 2731
193, 5166
194, 5436
195, 862
195, 3078
195, 257
195, 3186
195, 2619
196, 1132
196, 358
196, 7640
196, 3196
196, 1956
196, 5201
196, 4221
196, 2760
196, 3348
197, 493
197, 8312
198, 493
198, 6927
198, 4686
198, 1506
198, 6258
198, 2949
198, 5130
198, 9436
198, 8297
198, 9480
198, 8415
198, 468
198, 719
198, 1073
198, 5109
198, 3454
198, 3872
198, 1539
198, 2867
198, 3254
198, 4706
198, 4699
199, 66
200, 6858
200, 5934
201, 493
201, 1506
201, 1799
201, 4643
201, 2363
201, 8332
201, 813
203, 202
203, 743
203, 1716
203, 861
203, 2190
203, 5157
203, 3414
203, 8483
203, 5586
203, 3942
203, 7070
203, 5017
203, 157
203, 405
203, 312
203, 732
204, 7640
205, 4874
205, 2309
205, 66
205, 402
205, 7513
205, 2243
206, 7640
207, 202
207, 114
207, 3344
207, 1624
208, 9641
208, 532
208, 850
208, 240
208, 1182
208, 6258
208, 596
208, 2568
209, 3201
209, 218
209, 6258
209, 3414
209, 1574
209, 827
209, 6490
209, 6402
209, 4377
209, 4827
209, 883
209, 2253
209, 3940
209, 3403
209, 719
209, 3110
209, 1094
209, 3886
209, 9269
209, 2196
209, 9125
209, 960
209, 7695
209, 583
210, 867
210, 3801
210, 3106
210, 3742
211, 2731
211, 1634
211, 832
211, 4217
211, 8256
212, 709
212, 3664
212, 400
212, 322
212, 1130
212, 725
212, 5971
212, 308
212, 1189
212, 2027
212, 6858
212, 462
212, 4030
212, 1669
212, 312
214, 2190
214, 709
214, 2300
214, 9620
214, 366
214, 2210
214, 4244
214, 7016
214, 396
214, 7210
214, 704
214, 864
214, 2129
214, 5457
214, 4238
214, 4460
215, 3669
217, 4782
218, 1182
218, 717
218, 7126
218, 7043
219, 3344
220, 213
220, 7640
221, 6490
221, 214
223, 817
223, 2032
223, 435
223, 3592
223, 1574
223, 3840
223, 1182
223, 4690
223, 1130
223, 2982
223, 2546
223, 719
223, 3641
223, 4021
224, 5227
224, 618
225, 213
225, 8297
225, 8049
225, 6245
225, 8771
225, 3900
226, 2330
226, 2217
227, 362
227, 5363
227, 7917
227, 25
228, 6754
228, 2089
228, 1634
228, 3414
228, 1009
228, 2024
229, 213
229, 345
229, 2070
230, 6410
231, 1956
231, 6682
231, 959
231, 3518
231, 536
231, 1484
231, 3348
231, 2533
231, 2271
231, 1865
231, 3839
231, 867
231, 1877
231, 5159
231, 2466
231, 704
231, 4989
231, 5166
231, 489
231, 901
231, 1132
231, 1902
231, 6245
231, 8857
231, 7043
231, 6091
231, 8518
231, 8468
231, 8754
231, 719
231, 4268
231, 2675
231, 8022
231, 3117
231, 7226
231, 2982
231, 6490
231, 1574
231, 2775
231, 6088
231, 223
231, 3397
231, 6668
231, 6799
231, 5921
231, 6319
231, 1105
231, 8369
231, 9156
231, 157
231, 2205
231, 9673
231, 6933
231, 7559
231, 7808
231, 696
231, 7096
231, 3078
231, 3750
231, 882
231, 6345
231, 2783
231, 2597
231, 4502
231, 5007
231, 8747
231, 6954
231, 2399
231, 5311
231, 1040
231, 7097
231, 5387
231, 3454
231, 9426
231, 1121
231, 7210
231, 9920
231, 280
231, 7070
232, 380
232, 1070
232, 6725
232, 1574
232, 9634
232, 4699
232, 6991
232, 9426
232, 7502
232, 2867
232, 2101
232, 2208
232, 1995
232, 571
233, 363
233, 3043
234, 618
236, 538
236, 2887
236, 7070
237, 202
237, 704
238, 325
238, 8203
238, 389
238, 3940
238, 1539
238, 3705
238, 1366
238, 1867
238, 5679
238, 3656
238, 1009
238, 3801
238, 970
238, 5728
238, 6258
238, 4124
238, 1645
238, 1707
239, 468
239, 2670
239, 7761
240, 9641
240, 8618
240, 532
240, 850
240, 1936
240, 8203
240, 704
240, 7009
240, 604
240, 867
240, 431
240, 4699
240, 1664
240, 1182
240, 2205
240, 1192
240, 3475
240, 137
240, 9592
240, 8833
240, 3940
240, 4263
240, 1153
240, 4530
240, 5493
241, 4874
241, 6091
242, 373
243, 618
243, 709
243, 3664
243, 2481
243, 817
243, 7386
243, 3718
243, 3669
244, 7772
244, 10
244, 2129
244, 2538
244, 3592
244, 214
245, 202
246, 751
246, 5066
246, 5488
246, 787
246, 2670
246, 3669
246, 8811
246, 1371
247, 1877
248, 1484
248, 3078
249, 374
249, 7732
249, 864
249, 1335
249, 262
250, 216
250, 9944
251, 3201
252, 271
252, 6801
253, 777
253, 3206
253, 1564
253, 1956
253, 1269
253, 363
253, 6933
253, 493
253, 1951
253, 9490
253, 5586
253, 827
253, 2731
253, 787
253, 5620
253, 435
253, 3570
253, 3454
253, 817
253, 1180
253, 9217
253, 3414
253, 867
253, 6858
253, 2155
253, 3443
253, 5066
253, 2726
253, 5678
253, 8479
253, 8754
253, 193
253, 1497
253, 5007
253, 4920
254, 325
254, 2634
254, 3607
255, 3700
256, 380
256, 3043
256, 5475
256, 630
256, 4526
256, 308
256, 609
256, 7543
256, 6858
256, 4030
256, 2027
256, 9269
256, 1669
256, 5412
256, 212
256, 1130
256, 415
256, 725
256, 3348
256, 322
256, 462
256, 5150
257, 208
257, 7999
257, 1759
257, 1129
257, 743
257, 3570
257, 1983
257, 2867
257, 4699
257, 4676
257, 1574
257, 7114
257, 2856
257, 4887
257, 8277
257, 3078
257, 2915
257, 3669
258, 2867
258, 1865
258, 9109
259, 325
259, 177
259, 2048
259, 2094
259, 9269
259, 2982
259, 2856
259, 2766
259, 493
259, 1951
259, 1088
259, 1564
259, 1376
259, 4298
259, 1132
259, 8483
260, 2731
261, 3186
261, 405
261, 2170
262, 1909
262, 1936
262, 468
262, 1161
264, 1453
265, 325
266, 698
266, 4344
266, 855
266, 2579
266, 1200
266, 1161
266, 1114
266, 3561
266, 9736
266, 3566
266, 1070
267, 5586
268, 355
268, 604
268, 3186
268, 6531
269, 1671
270, 6933
270, 959
270, 3801
272, 817
273, 618
274, 7640
274, 3513
276, 4706
276, 1084
277, 618
278, 6622
278, 7540
278, 3607
278, 550
278, 4244
278, 3787
278, 3940
279, 493
280, 493
280, 1506
280, 435
280, 1084
280, 7808
280, 3566
280, 4124
280, 634
281, 2247
282, 1195
284, 2752
285, 1192
286, 5586
287, 5462
287, 7249
288, 1651
288, 2981
288, 3566
290, 3750
290, 3531
291, 362
291, 227
292, 3043
293, 6933
294, 68
294, 5755
295, 1867
295, 2198
295, 8256
295, 4442
295, 2982
295, 1799
295, 6485
295, 768
295, 2574
296, 458
296, 1645
296, 2481
296, 4063
296, 1553
296, 1084
296, 2070
296, 7210
296, 2155
296, 7915
296, 428
296, 2707
296, 2546
296, 2271
296, 3669
296, 5546
297, 5222
297, 86
297, 435
297, 2548
297, 970
298, 3566
298, 3750
298, 5586
298, 535
298, 599
298, 4736
298, 4000
298, 4017
298, 367
298, 6084
298, 5143
299, 9615
300, 625
300, 855
300, 3801
300, 1417
300, 112
300, 7772
300, 2008
301, 8256
302, 4228
303, 2309
304, 644
304, 3819
304, 993
304, 525
304, 4290
304, 783
304, 1546
304, 3931
304, 3344
304, 2775
304, 2953
304, 1276
304, 2253
305, 1084
305, 3949
305, 7615
305, 4605
306, 3406
307, 6635
308, 709
308, 322
308, 4526
309, 253
309, 1585
309, 1222
310, 2309
311, 380
311, 902
311, 86
311, 704
311, 4686
311, 2856
311, 7999
311, 114
311, 1574
311, 6682
311, 3201
311, 3783
311, 2190
311, 958
311, 4699
311, 1366
311, 98
311, 709
311, 1189
311, 2533
311, 973
311, 7138
311, 9195
311, 8944
311, 970
311, 6674
311, 2205
311, 5551
311, 3883
311, 522
311, 5066
311, 2210
311, 2467
311, 6102
311, 9560
311, 3656
311, 3940
311, 2774
312, 3078
312, 316
312, 67
312, 2892
312, 5166
312, 7778
312, 6305
312, 6933
312, 3058
312, 882
312, 536
312, 7772
312, 7541
312, 448
312, 7555
312, 443
312, 6992
313, 373
313, 2014
313, 1132
313, 1669
314, 901
314, 5017
315, 68
315, 5386
316, 671
316, 3078
316, 7640
316, 5952
316, 823
316, 1938
316, 7045
316, 7136
316, 8859
316, 8483
316, 2466
317, 1506
317, 25
317, 6672
317, 604
317, 971
318, 6635
318, 7795
318, 8523
319, 493
321, 1486
322, 709
322, 400
322, 4526
322, 7543
322, 1669
322, 415
323, 776
324, 1634
324, 3414
324, 1268
326, 2511
326, 2053
326, 1280
327, 855
328, 3344
328, 4874
328, 1664
328, 5003
328, 4515
328, 828
330, 855
331, 4502
331, 557
332, 363
332, 1182
332, 503
332, 4686
332, 2089
332, 3858
332, 885
332, 1421
333, 625
333, 1318
334, 4874
334, 3890
334, 7640
335, 2160
336, 213
337, 2696
338, 6627
338, 1695
338, 376
338, 993
338, 735
338, 723
338, 3912
339, 6527
340, 5678
340, 8737
340, 3615
340, 8518
340, 7249
340, 1657
340, 3043
340, 8859
340, 1929
340, 3205
340, 9320
340, 709
340, 8256
340, 2004
340, 8025
340, 9154
340, 1185
340, 2590
340, 3108
340, 7726
340, 3186
340, 9166
340, 8042
340, 9892
340, 1541
340, 833
340, 5738
340, 7045
340, 5930
340, 4939
340, 6800
340, 9718
340, 9573
340, 2887
340, 1623
340, 6745
340, 2139
340, 5234
340, 8616
341, 6821
341, 6586
341, 6293
341, 3317
341, 7097
344, 2272
344, 3317
344, 1273
346, 5678
346, 1651
346, 5803
347, 2825
348, 2731
348, 114
348, 3078
348, 4873
349, 4416
351, 6725
352, 1602
352, 3064
353, 6245
354, 2388
355, 458
355, 1537
355, 3186
355, 1103
355, 1170
355, 1225
355, 2641
355, 9058
357, 435
357, 431
357, 1394
358, 2415
358, 817
358, 2205
358, 9033
358, 396
358, 7210
358, 3055
358, 1799
358, 949
358, 3505
358, 5495
358, 958
359, 373
360, 2766
361, 5488
363, 373
363, 2190
363, 862
363, 9174
363, 5066
363, 2079
364, 9997
364, 5931
364, 8647
365, 202
365, 704
365, 9426
365, 8307
365, 2413
365, 340
365, 536
365, 2621
365, 751
365, 7877
365, 4377
365, 7559
365, 3688
365, 817
365, 2315
365, 253
365, 4376
365, 1634
365, 8755
365, 3572
365, 7772
365, 678
365, 2828
365, 1671
365, 3697
365, 9056
365, 2581
365, 9033
366, 362
366, 867
366, 2466
366, 240
366, 2057
366, 489
366, 1280
366, 5187
366, 3750
366, 289
366, 3475
366, 5017
366, 1390
367, 202
367, 2070
367, 618
367, 2511
367, 2010
367, 234
367, 3043
367, 5586
367, 5570
368, 656
368, 9433
368, 10041
368, 7809
368, 2205
368, 3823
368, 195
368, 2076
368, 522
368, 7327
368, 5952
368, 9965
368, 3656
369, 362
370, 698
370, 2052
371, 1182
371, 528
371, 2206
371, 3223
372, 7060
374, 2155
374, 7009
374, 3825
374, 2707
374, 4699
374, 2455
374, 5368
375, 6098
375, 453
375, 1113
375, 7640
375, 2070
375, 9224
376, 509
376, 8853
376, 5549
376, 5923
377, 283
378, 5017
378, 7095
378, 6080
378, 4133
378, 6468
378, 5540
380, 240
380, 401
380, 2766
380, 959
380, 1269
380, 2217
380, 7999
380, 213
380, 7923
380, 3043
380, 4827
380, 325
380, 8468
380, 8203
380, 7640
380, 4398
380, 496
380, 2758
380, 6725
380, 2856
380, 259
380, 2271
380, 857
381, 901
382, 373
384, 6490
386, 1113
386, 6316
387, 723
387, 72
387, 1798
387, 7513
387, 605
388, 3100
389, 3615
389, 7640
389, 493
389, 112
389, 2836
389, 3819
389, 3648
389, 2828
389, 431
389, 2794
389, 8256
389, 8483
390, 3801
391, 3110
394, 733
395, 2825
396, 6933
396, 365
396, 1867
396, 9109
397, 625
398, 4006
399, 213
399, 995
399, 124
399, 4124
399, 6754
399, 1016
399, 22
399, 4063
399, 5317
399, 743
399, 7559
399, 1170
399, 958
399, 817
399, 5586
399, 883
399, 104
399, 2619
399, 7540
399, 2533
399, 1153
399, 1132
399, 5232
399, 1585
399, 7386
399, 6127
399, 970
399, 528
399, 4238
399, 496
399, 3548
399, 1496
399, 4736
399, 1447
399, 5180
400, 867
400, 415
400, 5150
400, 256
400, 4378
401, 48
401, 5322
401, 6075
401, 9256
401, 202
401, 2198
401, 4343
401, 509
401, 914
401, 1332
401, 2156
401, 12
401, 2980
401, 1040
402, 1366
402, 1716
402, 1537
402, 3776
402, 792
402, 3406
403, 1279
403, 6760
404, 1280
405, 325
405, 2048
405, 751
405, 4156
405, 493
405, 1951
405, 86
405, 9490
405, 5586
405, 1564
405, 777
405, 1553
405, 4502
405, 3787
405, 1574
405, 7502
405, 2914
405, 3186
405, 268
405, 424
405, 1058
405, 3572
407, 6091
407, 7761
408, 266
409, 2071
409, 5526
410, 6261
411, 698
412, 1084
413, 4874
413, 9621
414, 68
414, 815
415, 4526
415, 308
415, 609
415, 6858
415, 4030
415, 9269
415, 1669
415, 5412
415, 212
415, 2731
416, 380
417, 8744
418, 283
418, 7731
418, 6804
418, 5598
418, 2635
418, 5552
418, 5700
418, 6424
419, 1453
419, 2672
420, 6821
421, 8654
422, 855
423, 3669
424, 2014
424, 7999
425, 509
425, 66
425, 9238
425, 5823
425, 1113
425, 4231
425, 7640
425, 3531
425, 7873
425, 123
426, 458
426, 1077
426, 2027
426, 415
426, 725
426, 322
426, 3043
426, 448
427, 8454
427, 2794
427, 9955
427, 1344
428, 202
428, 203
428, 1867
428, 5150
428, 867
428, 240
428, 231
428, 2486
428, 2155
428, 4006
428, 462
428, 2499
428, 2783
428, 432
429, 1602
429, 5732
429, 4404
430, 509
430, 8777
430, 4699
430, 8439
430, 3223
431, 340
431, 4669
431, 867
431, 3615
431, 1022
431, 804
431, 1659
431, 1932
431, 1132
431, 1634
431, 832
431, 3443
431, 8737
431, 9433
432, 120
433, 723
433, 5923
433, 2779
434, 380
434, 259
434, 857
434, 606
434, 3548
434, 22
434, 1070
434, 7915
434, 1574
434, 1084
434, 2802
434, 7890
434, 174
434, 1107
434, 5339
434, 5292
434, 3852
434, 4020
434, 1113
434, 600
434, 1068
434, 1280
434, 2593
434, 1366
434, 1865
434, 8766
434, 2982
435, 226
435, 9100
435, 960
435, 3723
435, 6337
435, 3604
435, 271
435, 1129
435, 2533
435, 604
435, 2155
435, 4502
435, 6245
435, 380
435, 8203
435, 5953
435, 7640
435, 8947
435, 4063
435, 2271
435, 2070
435, 704
435, 7009
435, 6725
435, 959
435, 1269
435, 493
435, 5412
435, 1446
435, 9634
435, 1564
435, 6666
435, 6948
435, 6258
435, 509
435, 6799
435, 2190
435, 3117
435, 1170
435, 2315
435, 937
435, 8101
435, 817
435, 1666
435, 8439
435, 2590
435, 1132
435, 5575
435, 719
435, 5407
435, 535
435, 7362
435, 3168
435, 5356
435, 5046
435, 4242
435, 6290
435, 5923
435, 7435
435, 3329
435, 2140
435, 3921
435, 8790
435, 2379
435, 770
435, 9033
436, 3671
436, 9087
437, 5392
438, 2825
439, 362
440, 3477
441, 533
441, 2617
442, 5017
442, 6585
442, 1983
442, 2726
442, 1657
442, 5143
442, 8489
442, 3454
442, 2469
443, 644
443, 497
443, 2533
443, 253
443, 2731
443, 1497
443, 7179
443, 3616
444, 7640
444, 232
444, 5307
445, 6091
446, 68
446, 373
447, 698
447, 817
447, 1222
447, 1182
447, 2980
447, 3566
447, 3799
448, 709
448, 322
448, 1130
448, 725
448, 308
448, 1189
448, 2027
448, 6858
448, 462
448, 212
448, 4526
448, 7543
448, 4030
448, 415
448, 5150
448, 1902
448, 4989
448, 704
448, 7141
448, 3592
448, 4221
448, 2731
448, 7772
448, 3656
448, 4217
448, 2691
449, 458
449, 1068
449, 1553
449, 1820
449, 7066
449, 84
449, 2707
449, 5375
450, 7999
450, 3608
451, 3918
451, 5472
451, 2205
453, 644
453, 1876
453, 3104
453, 8404
453, 4198
453, 9146
454, 625
455, 625
456, 625
456, 5395
456, 1351
456, 6070
456, 757
456, 653
456, 3392
456, 1388
456, 3418
456, 6319
457, 625
457, 1879
458, 632
458, 2217
458, 373
458, 7540
458, 9393
458, 76
458, 4047
458, 363
458, 2533
458, 8454
458, 3339
458, 4185
458, 5876
458, 379
458, 9634
458, 6754
459, 1651
460, 362
460, 2769
460, 2096
461, 723
461, 5178
462, 709
462, 400
462, 322
462, 1130
462, 725
462, 308
462, 1189
462, 2027
462, 6858
462, 4526
462, 7543
462, 4030
462, 1669
462, 415
462, 1877
462, 3566
462, 6421
463, 698
464, 1084
465, 2548
465, 3223
466, 720
467, 2309
467, 5693
468, 1132
468, 268
468, 9269
468, 743
468, 2707
468, 1180
468, 2731
468, 6088
468, 8183
468, 1981
468, 1936
468, 5921
468, 8688
468, 280
468, 4398
469, 5232
470, 287
471, 2696
472, 3078
472, 2771
472, 787
474, 458
474, 83
475, 618
475, 3363
476, 2070
476, 8611
476, 8222
476, 8619
476, 1000
476, 6421
476, 5407
476, 1239
477, 533
477, 1654
477, 1877
477, 752
477, 795
477, 157
477, 1104
477, 1135
477, 3776
477, 4502
480, 901
481, 5803
481, 7555
482, 6258
483, 6312
484, 1084
484, 8934
484, 1457
484, 4053
484, 959
484, 1565
484, 898
485, 2203
487, 671
488, 213
488, 380
488, 3823
488, 1902
488, 2758
488, 9608
488, 7038
488, 1094
488, 3659
488, 855
488, 266
488, 2205
488, 4699
488, 1626
488, 1170
489, 458
489, 1724
489, 2775
489, 1124
489, 747
489, 527
489, 3783
489, 425
489, 157
489, 4759
489, 867
489, 936
489, 1839
489, 6720
489, 280
489, 8510
490, 8195
490, 4182
491, 901
491, 4078
492, 1366
492, 2591
494, 213
494, 5159
494, 961
494, 2716
494, 393
495, 271
496, 325
496, 7640
496, 177
496, 3132
496, 1084
496, 3174
496, 1877
496, 2315
496, 5216
496, 3566
496, 1781
496, 6081
496, 266
496, 6601
496, 8492
496, 146
496, 3750
496, 1039
496, 4021
496, 5387
496, 3658
497, 644
497, 9645
497, 535
498, 2707
498, 5375
498, 3547
499, 618
499, 7772
500, 3656
502, 1602
502, 1472
503, 458
503, 7541
503, 2460
503, 3201
503, 1951
503, 719
503, 576
503, 2830
503, 4377
503, 7772
503, 5495
503, 5496
503, 1022
503, 6827
503, 3205
503, 5172
503, 4359
503, 9146
504, 424
506, 5978
506, 817
506, 5232
506, 3110
506, 1222
506, 4070
506, 7772
506, 399
506, 223
506, 5109
506, 970
506, 2184
506, 4613
506, 5996
506, 751
507, 3168
508, 4861
509, 363
509, 548
509, 2503
509, 3201
509, 2217
509, 489
509, 632
510, 4874
510, 9408
511, 1113
511, 9892
511, 8254
512, 1651
512, 4654
512, 4348
512, 3885
514, 1084
514, 3949
514, 7615
514, 4605
514, 1463
514, 5641
514, 857
514, 1140
515, 2829
515, 8541
516, 1859
517, 325
517, 2892
517, 2639
517, 3801
517, 5275
517, 1462
517, 3742
517, 3556
517, 7572
517, 6258
518, 4343
519, 1195
520, 3961
521, 380
521, 5475
521, 5250
521, 3823
521, 177
521, 1902
521, 458
521, 1113
521, 702
521, 1161
521, 5264
521, 5034
521, 1114
521, 2388
522, 2160
522, 4063
522, 296
522, 4921
522, 2205
522, 1685
522, 955
522, 4337
522, 3078
522, 9551
523, 5017
524, 6635
524, 9059
524, 9311
524, 6132
524, 5236
524, 2220
524, 5562
524, 3570
525, 644
525, 189
525, 1798
525, 888
525, 1248
525, 581
527, 458
527, 606
527, 1574
527, 1977
527, 1124
527, 747
527, 867
527, 1113
527, 209
527, 2856
527, 1421
527, 4874
527, 6429
527, 1743
527, 4345
527, 5586
527, 2887
527, 4323
528, 832
528, 2205
528, 231
528, 451
528, 2077
528, 176
528, 7887
528, 1074
529, 3801
530, 362
530, 5691
530, 291
531, 1486
532, 9641
532, 1182
532, 1574
532, 1537
532, 98
532, 8445
534, 6319
534, 7891
535, 1280
535, 3750
535, 1602
535, 1191
535, 2155
535, 2309
535, 7873
535, 2610
535, 3168
535, 9304
535, 980
535, 1553
535, 763
535, 594
535, 3531
535, 6452
535, 2783
535, 4172
536, 8618
536, 6682
536, 959
536, 6585
536, 704
536, 237
536, 8518
536, 8944
536, 9572
536, 4686
536, 114
536, 1901
536, 2548
536, 3919
536, 4643
536, 5930
536, 7091
536, 4858
536, 7043
536, 1602
536, 2619
536, 1914
536, 3186
536, 1300
536, 1847
536, 523
536, 7640
536, 2915
536, 5694
536, 2785
536, 8042
536, 8256
537, 6383
538, 271
538, 5930
538, 3215
538, 2095
538, 1781
539, 4502
540, 8270
541, 2548
542, 1462
542, 1195
542, 80
542, 716
543, 5586
543, 1088
543, 6495
544, 68
545, 698
546, 618
546, 817
546, 781
547, 271
548, 458
548, 4030
548, 6682
548, 3750
548, 6821
550, 1116
550, 9885
550, 2171
550, 1311
550, 4893
551, 625
551, 5395
551, 1544
551, 4331
